"id","answerText","isOriginalAnswer","languageId","answerId","createdAt","updatedAt"
"7f766440-939e-452c-8ef9-2e471317e939","Pour construire l’ABA, on commençait par l’identification d’un site, généralement en hauteur et au centre du village ou devant la case du patriarche. Par la suite, les artisans prélevaient tous les matériaux nécessaires en forêt et les transportaient sur le site déjà aménagé. Une fois sur le site, les artisans plantaient les poteaux et les poutres ; puis ils construisaient la charpente avec du bois, tissaient les nattes, qui étaient par la suite disposées sur le toit de façon à se recouvrir, à la manière des tuiles. Enfin, ils recouvraient le long des demi mûrs des nattes pour les fermetures.",true,a016b260-36f6-4535-b20b-ea7af618ffc3,"0b40373e-963a-4ce7-8a7c-85b58c2eeb2b",2023-03-24 18:03:30.343,2023-03-24 18:03:30.343
"3fd518f9-4957-468e-9a8f-f00f92500b25","La description formelle de l’ABA semble être le paradigme d’identification des peuples Béti en général et Bulu en particulier. Ces faciès architecturaux sont le reflet des matériaux particuliers que livre le milieu écologique. Les aspects variés que présentait l’ABA résultait aussi d'influences diverses où se mêlent l'héritage de la tradition, celui de la colonisation, et les effets de la proximité de la capitale, suivant les ressources des villageois. A l’origine, le style architectural de l’ABA venait de dôme des pygmées, qui étaient les tous premiers occupants de nos forêts.",true,a016b260-36f6-4535-b20b-ea7af618ffc3,d0ddeff3-e631-438d-909f-ab7f9d05a7af,2023-03-24 18:03:30.356,2023-03-24 18:03:30.356
"8082d463-00b6-48eb-b2df-1378a21957df","la différence est que nos logements étaient construits avec des murs de boue séchés enduits d'un crépis blanc, argile kaolinique provenant du marigot, complètement fermés avec des portes et fenêtres en bois, équipés de plusieurs lits étroits et une sorte d'étagère au-dessus du foyer qui sert en partie à ranger les marmites et en partie à fumer le gibier tué ; alors que l'ABA était construit à base de bois, écorces et feuilles de palmes de bambous qui sont couverts de paillassons faits des raphia, le tout est couvert de nattes tissées. Il n'a ni fenêtres, ni portes et construit en demi murs.",true,a016b260-36f6-4535-b20b-ea7af618ffc3,eaf0a27d-1221-4190-9200-417dd1973833,2023-03-24 18:03:30.375,2023-03-24 18:03:30.375
"970a6e4e-e793-460b-857d-adb52835fa39","Nos bâtiments communautaires anciens ABA étaient construits à la main exclusivement par les hommes. C'était des bâtiments faits à base de raphia, associés à d'autres matériaux comme le bois ou le rotin. Des poteaux, faits de jeunes troncs d’arbres sont enfoncés dans le sol sur le pourtour d'un rectangle. Les montants vont être reliés à leur sommet par trois troncs rectilignes qui serviront de poutres dont une sur chaque longueur du rectangle et la troisième, posée sur les deux poteaux les plus hauts, formera la faîtière. Cet ensemble va soutenir une charpente de bambou à deux pairs.",true,a016b260-36f6-4535-b20b-ea7af618ffc3,"1757aea7-7e07-4a79-85d0-92a92e27571a",2023-03-24 18:03:30.388,2023-03-24 18:03:30.388
e6c42079-9804-4fa2-8619-2198fb97a3c0,"Los  materiales  recogían en la selva montañosas nativas,  para el techo usavan hechas de Pajadetoquilla partidas en mitad amarados sobre  en panbil con piolas resistentes recogidos rompiéndose  grande del bosque nativo, los postes para la pared están hechas con  tiras de panbil y amarados con piolas de befucos juntos con pajadetoquilla partidos en mitad. y el piso es de tierra pura estáva arreglada y nivelada en plano    por manos de hombres y mujeres",true,"2d585863-97ad-4543-86cf-d83bcc67e635",faaeec35-02de-4f2c-b122-d14f5098830f,2023-03-24 18:03:30.401,2023-03-24 18:03:30.401
dc4f0cdf-4027-4032-a030-328825d7aead,"antes de construccion de casa tipica ""waorani "" buscan un lugar adecuado donde no haya peligro con los árboles grandes tampoco con inundaciones del río.  los arquitectos saben como ubicar sobre los viento fuertes y suaves de esa forma comienzan a parar los postes extraídos (sacar ,//poner algo fuera de donde estaba) del bosque materiales necesarios para la construcción primero ponen los postes y luego las vigas y las tigeras ,último van las hojas de ungurahua  y material para el techo ",true,"2d585863-97ad-4543-86cf-d83bcc67e635","6d1858e3-ac0e-4a63-a0c9-1cdfdbefc10a",2023-03-24 18:03:30.484,2023-03-24 18:03:30.484
"7dd114b1-1a83-4223-9874-b90a6ebd4562","La descripción real de construccion de casa tipica waorani""  ase siglos que an venido manteniendo como herencia de  tradicional cultural ase más de 60 años después de contacto con mundo occidental, an dejado en barrios lugares la construcción de casa tipica , usando nueva conocimiento an hecho en diferente construcción modelos a occidentales. originalmente la casa tipica proviene de nuestros antepasados tribus ""huarani"" tipo de estos modelos son únicos en la historia de nuestra cultura y tradiciones en tema de casa tipica",true,"2d585863-97ad-4543-86cf-d83bcc67e635","5e80a7d4-ad75-4d2f-9524-0f15436552ad",2023-03-24 18:03:30.520,2023-03-24 18:03:30.520
"0a86921f-8b2e-49fc-9e29-6664548d9876","La diferencia es que nuestros construcción de casa tipica eran construidas con materias primarios de bosque. construida con troncos de panbil vigas de árbol de cálida y la tijeras de panbil, amarados con techo de Paja de ungurahua  y las paredes son de panbil y Paja de ungurahua amarados con piolas de  befucos de alta resistencia por dentro hay docenas de amaca para dormir alado tienen leñas para candela que da calor en la noche y por tejado tienen sus lanzas cada docena por dueño, la casa en cubierta por hojas de ungurahua",true,"2d585863-97ad-4543-86cf-d83bcc67e635","062e8bb1-0bff-4063-a666-da5a3a50a668",2023-03-24 18:03:30.592,2023-03-24 18:03:30.592
c42cfd16-bde3-4dd4-a834-36bae5118820,Construimos casa tipica waorani  con material  primarios del bosque. Los árboles y sus troncos  lo utilizamos para hacer las bases y las vigas. La protección contra el viento está hecha de panbil del bosque . Para la protección de los amarres utilizamos piolas. La Pajadetoquilla se utiliza para proteger de la lluvia. El techo también está hecho de materiales naturales. La pared es de Pajadetoquilla. Los hombres construyen y las mujeres ayudan con el suelo. y recoger material para concretar para proteccion de las lluvias y del sol para sombra,true,"2d585863-97ad-4543-86cf-d83bcc67e635",faba33e6-b41d-4fdf-a6c6-93b77f86bc5b,2023-03-24 18:03:30.627,2023-03-24 18:03:30.627
"664d239b-de6d-4ea1-9907-63864d64ecf9","For roof, we used leaves and we could choose woods or bamboo or leaves to use for walls . We also only used woods and bamboo for floors. We found and collected the leaves in the forest with our friends before the sun rose . After that,  we waved it with raffia in to big rectangular leaves  by our hands . If we didn't have the leaves, we bought from other people. We cut down trees and bamboo for construction by using our own dates and method to get a good tree and to be sustainable. Raffia was maken by bamboo.",true,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34","61147bd9-7701-41da-bfc1-cf66b91ee029",2023-03-24 18:03:30.639,2023-03-24 18:03:30.639
b7114ce3-4961-4896-9d7b-22e719e8ac45,"For roof, we used leaves (dipterocarpus tuberculatus dry leaves) and we could choose woods or bamboo or leaves to use for wall. We also used only woods and bamboo (making long cylindrical bamboo in to a slab or slicing the woods and bamboo in to long rectangle pieces by knife and saw) for floors. We found and collected the leaves (only in fall, winter and spring because the leaves were not dry in the raining season and it didn't fell down a lot under their trees) in the forest with our friends before the sun rose (we had to go and woke up earlier than other people because there was nothing and wouldn't get good leaves if we were late). After that, we waved it with raffia in to big rectangular leaves  by our hands. If we didn't have the leaves, we bought from other people. We cut down trees and bamboo for construction by using our own dates and method (moonless and after full moon are good times and we don't use this tree anymore if we hear the voice that like snack's whistle when the tree fall down on the ground) to get a good tree and to be sustainable. Raffia was maken by bamboo.",true,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34","172802c0-27ac-4224-a3a1-d02693572025",2023-03-24 18:03:30.651,2023-03-24 18:03:30.651
"678b3745-a176-476f-8820-33ec8717f1b8","Before we built floors, walls and roofs, we had to build foundation , arranged and tied the poles first which shape and size we want .  For floors, we  laid down bamboo or woods on the poles . After that, we tied them with poles and  raffias or ropes from trees . For walls and rooms , we also  tied  leaves or bamboo or wood as we were tying floors. For roofs, we only tied leaves, riffa and pole together step by step.",true,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34","82191f49-87b3-4a56-896f-869a3e6ad49e",2023-03-24 18:03:30.659,2023-03-24 18:03:30.659
b2ee6a86-d6cd-43b8-86c7-dc6e7dc99622,"Before we built floors, walls and roofs, we had to build foundation (digging the holes on the ground, put in bamboo or wood poles in there and we recovered the holes tightly with the grounds what we have digged), arranged and tied the poles first which shape and size we want. For floors, we  laid down bamboo or woods on the poles . After that, we tied them with poles and  raffias (sliced the bamboo till they were thin and soft) or ropes from trees ( we found and cut liana in the forest and near mountains or we sliced some tree's scale by knife and twisted them like a rope). For walls and rooms , we also  tied  leaves or bamboo or wood as we were tying floors. For roofs, we only tied leaves, riffa and pole together step by step.",true,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34","92b6b061-18f3-4b2a-abc0-916aee1e6e7b",2023-03-24 18:03:30.668,2023-03-24 18:03:30.668
fffe36d7-74f9-4917-8267-ec9eba9aeb6f,"Before we constructed the building, we measured its shape  by using ancestor methods.We had different kinds of style and size in our community buildings because we could decide  which one we prefer and beautiful in our eyes. That's why our houses or building's style and size were not the same.",true,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34",b185bd11-bce0-4bfb-a4f2-5f6852e24b59,2023-03-24 18:03:30.686,2023-03-24 18:03:30.686
a8e1cf2c-be50-4520-929d-7598afbe398a,"Before we constructed the building, we measured (using stick what marked by cubit before we have measuring tape) its shape  by using ancestor methods (for worship place has to have on eastern and southern. Letter has to have only western and northern and every the step of letter have to finish with odd numbers if we don't do and follow it , we will not be wealthy and bad things will be effect our business, health and households).We had different kinds of style and size in our community buildings because we could decide  which one we prefer and beautiful in our eyes. That's why our houses or building's style and size were not the same.",true,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34",e70e48bb-a391-4f47-a82e-fe829d1b98f5,2023-03-24 18:03:30.693,2023-03-24 18:03:30.693
"30e87e1f-7cb6-4985-8f9f-7cd976c25b98","The buildings which  I lived , it had a lot of floors per a house and it  built by cement, bricks (digged the ground, mixed it with water and  put it in  the  shapes of rectangle cups . After that , arranged and dried them in the sunlight and baked them with fire), stones ( buying  gravel stone from the shops near the river and we buy lime stone from mining places ), nails, steels,woods and zinc roofs. But, the people who lived in this community used to build their building by bamboo, woods, leaves, raffias and ropes from trees. For the people who were really rich from this community, they used to use laterite stones  (bought from the people who could find it. They carved them by knife in to square and made the hole on the tope of square to put in the pole and to protect termites eating the poles) for building's foundation.",true,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34","5883cbba-b8ac-4fb7-96e6-aa318ee73d90",2023-03-24 18:03:30.710,2023-03-24 18:03:30.710
"6f5c45d0-c994-4e56-8787-5190a3a6b6c1","Nowadays, people would like to stay in popular building. Even though the buildings which constructed by natural ways are not sustainable and as popular buildings, they make us healthier than it. That's why we still have the buildings that constructed by natural things and ways around our community. Sometimes, we also might be out of keeping because of following the present time. If all our Karen people can also maintain our things and follow the present day at the same time, it will be great.",true,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34","6e836e15-3511-4b5a-ac9d-ee26412f381f",2023-03-24 18:03:30.716,2023-03-24 18:03:30.716
"89e6a3af-2edd-4442-85bc-dc6e28fd3975","Nowadays, people would like to stay in popular building (constructed by cement, concrete brick, stone, steel, and zinc roof). Even though the buildings which constructed by natural ways ( used the things that got from nature and constructed them by ancestor methods)  they are not sustainable as popular buildings, they make us healthier than (they maintain the temperature depend on the weather and there are no disadvantages, comfortable and peaceful because it are natural things) it.That's why we still have the buildings that constructed by natural things and ways around our community (not only in Gone Thar Phaung Village but also the villages that around in Kayin State even Thailand- Myanmar's border where Karen people who live in refugee camps). Sometimes, we also might be out of keeping because of following the present time. If all our Karen people can also maintain  our things that culture, tradition, costume and follow the present day at the same time, it will be great.",true,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34","397b540f-02b4-4973-abd4-b15c26dabbe4",2023-03-24 18:03:30.726,2023-03-24 18:03:30.726
b8525578-7a68-4ecb-8922-3c6d0e3ccc59,"Servant aux personnes et aux biens, le peuple Bulu utilisait divers moyens de transport. Sur terre, le transport était essentiellement à pieds, à dos d'homme avec des hottes. Les hottes jouent un important rôle dans les travaux champêtres ; elles sont portées sur le dos. Sur l'eau, on a navigué sur des pirogues à rame pour se déplacer sur la voie maritime en forêt, pour pratiquer la pêche peu profonde et transporter des charges plus lourdes. Sur le plan astral, nos ancêtres utilisaient la téléportation spirituelle réservée aux initiés de la tradition.",true,a016b260-36f6-4535-b20b-ea7af618ffc3,d8f63525-be32-4d33-a289-0d74454b8446,2023-03-24 18:03:30.773,2023-03-24 18:03:30.773
f5f82967-db12-4a47-ba33-5791366fe413,"Les raisons de coût, de rapidité et de sécurité guidaient le choix des modes de transport qui étaient utilisé. Quelquefois, c'est la géographie, le climat et plus généralement l'environnement qui obligeaient les gens à utiliser un mode de transport plutôt qu'un autre. Le peuple Bulu se déplaçait le plus souvent soit à pieds, et à dos d'homme avec des hottes, soit en naviguant avec leurs pirogues, soit encore par téléportation spirituelle pour leurs travaux champêtres, récolter des essences ligneuses et non ligneuses, leur commerce ou participer à des évènements heureux ou malheureux.",true,a016b260-36f6-4535-b20b-ea7af618ffc3,"1eb2ebff-46df-4318-8576-68bca368fb7a",2023-03-24 18:03:30.792,2023-03-24 18:03:30.792
"5ffd903e-f253-42af-bf87-5dda58489947","Le déplacement par voie terrestre s'effectuait à pied avec des hottes au dos, puis la traction animale est apparue. Il a pris son essor avec l'invention du moteur. Le transport maritime s’effectuait en pirogue à rame manuelle. Pour le transport par téléportation, il suffisait d'être en contact avec le détenteur du pouvoir spirituel traditionnel pour être téléporté vers l'endroit souhaité. En effet, tout le monde au village n'avait pas la capacité de se téléporter,  ou de téléporter des co-voyageurs. Seules quelques initiés maîtrisaient cette pratique, et étaient chargés de d'accompagner les autres.",true,a016b260-36f6-4535-b20b-ea7af618ffc3,"5c824c54-b625-41ba-800b-569a324d9330",2023-03-24 18:03:30.810,2023-03-24 18:03:30.810
"8d8f39e1-b6f8-424c-abd8-0192e99e20c4","Pour le transport terrestre, on utilisait les pieds, les bras, les épaules et le dos. Les épaules supportaient la grande partie de la charge, mais aussi le dos qui en assurait le support. Pour le transport maritime, on utilisait les bras, le dos et les pieds. Pour la téléportation, les voyageurs invoquaient les esprits des ancêtres et de la forêt. En tout état de cause, il était indispensable d’être endurants et de mettre tout le corps à contribution pour se déplacer. Pour faciliter les déplacements et faire face à l'extension de la demande, les réseaux de transport se sont modernisés et intensifiés.",true,a016b260-36f6-4535-b20b-ea7af618ffc3,"9276e06e-d1e1-4dac-a365-020cf2ee2ad4",2023-03-24 18:03:30.821,2023-03-24 18:03:30.821
d30d4f7e-faf1-4ce0-93d3-f47669a0ed32,"Jusqu'à ce jour, la hotte est utilisée non seulement pour transporter les produits des champs, mais aussi des vêtements, volailles et petits enfants. La majorité des déplacements se faisaient à pieds. La voie maritime était le plus souvent utilisée pour la pêche et le transport des charges très lourdes. Par ailleurs, l'art de la téléportation n'est maitrisé à ce jour que par quelques rares personnes initiées à cette pratique traditionnelle. Seules les communautés Pygmées utilisent encore la téléportation ouvertement pour se déplacer sur de longues distances.",true,a016b260-36f6-4535-b20b-ea7af618ffc3,"04ec782f-1d50-44a9-a943-c94310cfd30f",2023-03-24 18:03:30.833,2023-03-24 18:03:30.833
"2e930016-e6ad-4270-a971-33394570a566","Hace muchos años mis tatarabuelo y abuelos vivian alejado de los rios  vivian en las montañas , no tenia medio de transporte  como hoy en dia, solo hacian canoa hecho de cedro  como medio de transporte fluvial acuatica. Para ir de visitas iban a pie  a kilometros su cuerpo fue inportante como heramienta para largo viaje ,la canoa utilisaban para ir de pesca ,crusar al otro lado cuando el rio esta cresido o viaje largo de visita a familiares.",true,"2d585863-97ad-4543-86cf-d83bcc67e635",f6004e34-e1ee-4f64-b869-ffcee06d3cdc,2023-03-24 18:03:30.845,2023-03-24 18:03:30.845
dc5fa4fc-7405-4b8e-8003-88d3c2872805," La canoa Utilizan para ir de pezca ,o salir a pasear por el rio , crusar cuando el agua esta cresido por fuerte lluvia, tambien para llevar carga semillas de platanos ,palos de yuca ,plantas de cafe ,cacao,maiz,material de construcion de casa tipica.Para viaje por montaña van caminando por que  no tienen medio de transporte van a pie dia a dia para llegar a su destino.",true,"2d585863-97ad-4543-86cf-d83bcc67e635",b0a379b6-be02-461d-bc10-337027334944,2023-03-24 18:03:30.906,2023-03-24 18:03:30.906
"6e66aad2-c32e-45b1-933a-aa32a1a9b392","Solo necesita ayuda de humano para poder mover , hay que saver palaquear para no chocarse con los palos que estan en rio . Se necesita  un remo o un palo delgado de 3 metros para mover la canoa. Poner en posicion de  un contra viento despues mover para atras al palo de 3 metros  para que la canoa pueda salir hacia adelante  y saver controlar para que no pueda virar la canoa.",true,"2d585863-97ad-4543-86cf-d83bcc67e635","4b25c4c6-f9fa-479e-b60a-0676ab3daf31",2023-03-24 18:03:30.936,2023-03-24 18:03:30.936
"81fbce51-dc1d-4c1c-87a0-e0786674d445","Lo mas  utilisado son los brazos que hacen un trabajo duro para que la canoa pueda mover y salir a destino que el hombre necesite aveses el dolor es fuerte que realisamos el trabajo con la palanca. Para que no se dañe la canoa hay que cuidar  ,donde mas se utilisan es en salir a shacra ,pesca , paseo , hacer cruses al otro lado del rio. Y para viajes por montañas son las piernas humanas  que usan para caminar durante 12 horas para llegar asu destino.",true,"2d585863-97ad-4543-86cf-d83bcc67e635","0ee55124-e1b4-47c2-9768-a09a76aaa822",2023-03-24 18:03:30.953,2023-03-24 18:03:30.953
"5d30a23a-05be-44d5-8916-6d166795e94b","Forma donde mis abuelos utilizaron como medio de transporte antiguo ase mas de  miles de  años . No ubo para ellos medio de transporte para terreno firme solo en fluvial acuatica. Para terreno usaban sus piernas para caminar a largo distancia  y para ir por rio lo utilisaban canoa  hecha de cedro para ir de pesca ,viaje de larga distancia. esos fueron que utilizaron mis abuelos en antiguos dias en  aquel tiempo. Hoy en dia utilizan medio de transporte publico como buses.taxi,hurbanos,bote",true,"2d585863-97ad-4543-86cf-d83bcc67e635",c44dd0bb-adf0-4387-9331-3aec474f124b,2023-03-24 18:03:30.974,2023-03-24 18:03:30.974
"10f5895a-20ae-4582-b541-94d02ad5f408","Before we did have a car, bus, bike, bicycle, plan and train for transportation, there were 4 kinds of transportation to use. They were a cart, raft and boat. Cart was made by wood. For boat, we make a tree into concave shape, also need paddle to control and raft was making by bamboo.",true,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34","0d33f7e9-a80a-4927-a7f0-c6be670b2f74",2023-03-24 18:03:30.998,2023-03-24 18:03:30.998
f7653dfc-4fab-41ab-a22d-b94259b7f017,"Before we did have a car, bus, bike, bicycle, plan and train for transportation, there were 4 kinds of transportation to use. They were a cart, raft and boat. Cart was made by wood (first, we need to cut down the tree, make it into long rectangle  at least 10 feet and we cut down it in this middle again about 9 feet of 10 and make it into V shape. And also, we  made axle for the wheels and making all of them in to 90° convex shapes and combine them to be a circle. We also had to make the wood in to egg shape with a small hole in the middle, join all of the poles with it and to make the axle for rolling. Then, we used iron around the circle wheels to protect them from spreading into their original shape again.  At the end of V shape, we have to tie with a long wood and have to make the place with wood or bamboo in to rectangle with the fences for the passenger). For boat, we make a tree into concave shape, also need paddle to control and raft was making by bamboo (making the holes on the top and bottom of it, tie them with the rope).",true,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34","4dde4b4e-7079-4603-a1db-e43bdf59d12b",2023-03-24 18:03:31.006,2023-03-24 18:03:31.006
"20e8aa99-6108-441b-b45c-1d7e0d109a2f","We often used cart in land when we needed to go far, work and to carry heavy things in every season. And also, we used it for emergency cases. On the other hands, not only boat we use for taking people, carry things and to go finish in the river but also, we use raft to taking people and things including animals on water way as well when we did not have any bridge to go to other sides of the river.",true,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34","6d6a3915-4f87-49c0-9050-80351256976d",2023-03-24 18:03:31.014,2023-03-24 18:03:31.014
e779eb4f-4321-4dea-aec6-9032e9efc1b8,"We often used cart (it has 2 wheels, one sit for driver, place for other people and things and pulling by the oxen) in land when we needed to go far (to travel or go to the event  with group, to export or exchange seasonal foods to other places or towns), work and to carry heavy things (rice, fire woods, leave, bamboos, woods, rocks and other things) in every season. And also, we used it for emergency cases (it took the patients, pageant women to the traditional doctors and we also used to carry our things and to leave from dangerous places during civil war or unstable situation). On the other hands, not only boat we use for taking people, carry things and to go finish in the river but also, we use raft to taking people and things including animals on water way as well when we did not have any bridge to go to other sides of the river.",true,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34","6398d8fd-e173-4751-ab95-7e03ba3ee868",2023-03-24 18:03:31.023,2023-03-24 18:03:31.023
"65aa080a-ca54-4252-a30d-6859c86a9f20","Cart has two wheels that pulling by 2 oxen that can go 6 miles an hour, it can carry 5 to 10 people at the same time and also can carry things around 2 tones per time.   For boat. For the raft can go by following the flow of river for 1 hour around 6 miles but if come back to opposite side, it even took only 2 miles per hour. The cart needed two oxen to work. We need paddle for boat to control, turn on left, right and turn around as well. small and long bamboo and it’s for raft to work in the river.",true,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34","243ebac3-bd83-4a4a-b9ee-41b90e550d37",2023-03-24 18:03:31.031,2023-03-24 18:03:31.031
b1540108-3cce-48bb-b735-f7dd769969da,"Cart has two wheels that pulling by 2 oxen that can go 6 miles an hour, it can carry 5 to 10 people at the same time and also can carry things around 2 tones per time.   For boat (one sit for rower in the backside and the passenger had to sit on the middle and front sides. And also, it can carry 4 to 7 people depend on boat side it carries around 1 tone). For the raft can go by following the flow of river for 1 hour around 6 miles but if come back to opposite side, it even took only 2 miles per hour. The cart needed two oxen to work (have to beat these animals by stick to make the animal to run fast and 2 ropes for controlling the oxen to turn left, right, stop for the arrangement). We need paddle (have to make it into flat on the bottom and top must be as handle) for boat to control, turn on left, right and turn around as well. small and long bamboo (has to make it smoothly and around 10 feet tall) and it’s for raft to work in the river.",true,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34",f69b17dd-545d-436c-a1eb-6355fdaf3ffb,2023-03-24 18:03:31.041,2023-03-24 18:03:31.041
bd9206f2-e7a3-4913-9704-e0023a4ab174,"The driver must sit in front of the place that passengers or things, holding two ropes and a stick for controlling oxen and cart and also need to shout loudly for the oxen. For boat, the rower needs to sit on the back side of the boat and he or she has to use hands. For raft, the controller could stay every side or conner by using hands and he or she have to go around on the raft to be stable by floating on the water way.",true,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34","9c9b35a8-982d-47cd-89df-9f34e687e4fc",2023-03-24 18:03:31.047,2023-03-24 18:03:31.047
"01111c49-c443-4268-982a-e917737168ab","Nowadays, we rarely see people using the cart.  Cart is important for human being because people need to use it every season and every situation.  Cart can modify by people and they can design whatever they want. Boat and raft are useful too on the water way. All of those can take people and heavy things without using petrol but nowadays, we still see and use the raft and boat for the transportation that we use on the water.",true,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34","86628d1e-cff0-4a7a-8e36-d19b47358e92",2023-03-24 18:03:31.053,2023-03-24 18:03:31.053
"71e380e3-7291-4a14-8b4b-98194a1b7f3e","Parmi les instruments de musique traditionnels chez les Bulu, on y retrouve le Mvet qui est joué par un initié et d'autres instruments telles que : le djimassa, l’ekalé, le makoné, le engang, le koué, le N’teuh, le mbaya, le kalangou, le djang, l’ambassibé, etc., qui tirent leurs sources des chansons et des rythmes et qui sont joués pour accompagner les danseurs et danseuses. Seulement, la révolution numérique et le développement sans cesse croissant des technologies font que ces instruments sont de moins en moins sollicités et ont simplement laissé la place aux nouveaux appareils.",true,a016b260-36f6-4535-b20b-ea7af618ffc3,"0d2b7b89-bf26-4f39-84d3-ee91f18bac2e",2023-03-24 18:03:31.106,2023-03-24 18:03:31.106
"370b83e3-1afc-41f8-95da-591a749c78b5","Chez nous, la qualité du son est déterminée par la fabrication et les matériaux utilisés et la conception d’un instrument musical varie d’un groupement à un autre. Le plus souvent, les artisans Bulu utilisent les matériaux de la forêt comme : le bois, le bambou, le rotin, les calebasses, la peau des bêtes sauvages. Le Mvet, le Nkuu, chaque instrument étant une œuvre d’art unique, les clients passaient généralement leurs commandes auprès des artisans à l’avance et en fonction d’événements festifs, thérapeutiques ou encore rituels.",true,a016b260-36f6-4535-b20b-ea7af618ffc3,"5df3ee26-a777-4716-b201-e93ccd7fa64a",2023-03-24 18:03:31.117,2023-03-24 18:03:31.117
b6129fb8-83d8-4f03-9516-198eeeb4d5d7,"Les artisans assurent en général tous les stades de la fabrication d'instruments de musique traditionnelle ; de la collecte des matériaux de base, en passant par leur transformation, et leur réparation ou prestation de services, à leur commercialisation. Leurs œuvres sont souvent réalisés soit entièrement à la main, soit à l'aide d'outils à main ou même de moyens mécaniques, avec des produits de base prélevés en forêt. Les artisans assurent aussi le côté esthétique des produits finis. La nature spéciale des instruments de musique traditionnelle se fonde sur leurs caractères distinctifs.",true,a016b260-36f6-4535-b20b-ea7af618ffc3,"8a2f711b-8654-44aa-b9e8-527b1e2fe9b5",2023-03-24 18:03:31.124,2023-03-24 18:03:31.124
"42211632-042d-4217-95c0-cd8d9fb31d7a","La musique traditionnelle a déjà une mauvaise réputation. La musique traditionnelle semble perdre de l’importance avec le temps. Elle se caractérise par son profond ancrage à l’oralité et son contexte populaire. Dans la pratique, les musiques traditionnelles qui accompagnent généralement les danses s’exécutent lors de fêtes, de cérémonies et autres rituels. Les gens se retrouvent, chantent et dansent. Ce sont des moments d’une grande importance qui participent à la transmission du savoir ancestral. Le maître de séance a une grande maîtrise des us et coutumes de la tradition.",true,a016b260-36f6-4535-b20b-ea7af618ffc3,c8717ce0-0a07-4f3c-a379-9ca44fccfb39,2023-03-24 18:03:31.133,2023-03-24 18:03:31.133
d9c9378f-2482-4d31-8c0e-51d037af088e,"Malgré cette présentation un peu alarmiste, notons néanmoins qu’il y a encore quelques artistes musiciens ou groupes qui essayent de préserver ces richesses culturelles et de rattraper les bonnes pratiques et l'utilisation des instruments de musique traditionnels Bulu. Certains se soucient encore de ne pas diluer leurs créations artistiques.  Aussi, précisons qu’il n’existe véritablement pas de festival consacré exclusivement à la musique traditionnelle au Cameroun. Généralement, c’est dans les festivals communautaires que l’on découvre souvent certains de nos instruments et musiques traditionnelles. Leur variété constitue un riche patrimoine culturel qui devrait être préservé et valorisé.",true,a016b260-36f6-4535-b20b-ea7af618ffc3,"9ec5af91-84e8-4414-a124-71c15c5a18d8",2023-03-24 18:03:31.148,2023-03-24 18:03:31.148
"03c67dcc-1526-4e7f-a909-718d9dbf8e09","No hay diferencia en nuestra cultura sobre instrumentos musicales , como hay  solo 2 instrumentos llamados flauta de caña de huadugua  para hacer sonar, el hombre deve soplar .y otro en nuestra idioma llamsmos (ñanca) consiguen de un arbol  eso ban amarados en tobillos al mover pierna se suena  ,esos son  instrumentos unicos  que utilisaron y hoy en dia utilisan los nietos en esta tercera  generacion",true,"2d585863-97ad-4543-86cf-d83bcc67e635",bf73fca8-5814-4485-b4d0-cdcf34e0bfa4,2023-03-24 18:03:31.165,2023-03-24 18:03:31.165
fcc72bc5-4785-4517-9a23-6715cd534793," El material se encuentra en la selva  en las orillas del rio o quebradas rios pequeños , buscan las personas que  tienen conosimiento del material. Y hay  tres tipos de material y solo una es material para hacer instrumento musical llamada flauta  y( ñanca ) que tambien acompaña eso encuentran en arbol grandes en la selva",true,"2d585863-97ad-4543-86cf-d83bcc67e635",a51d29c4-4f54-434a-87d7-f5a408881f48,2023-03-24 18:03:31.181,2023-03-24 18:03:31.181
e6fb7d53-a7a1-40a9-bf68-6159b97dd59c,"Primero dejan cortando por 3 dias para que el material se seque bien  ,despues que este bien seco cortan asu medida. Personas mayores y jovenes  del tribu  cada uno se lo hacen. Se lo elaboran a mano con un cuchillo o machetes bien afiladas cortando en medidas justas. Para que el sonido sea mejor . Al soplar ala flauta   de esa forma estan preparados para los eventos en lugares festivales",true,"2d585863-97ad-4543-86cf-d83bcc67e635","90e9d1bd-22bb-4452-8a44-aa3e85051d68",2023-03-24 18:03:31.198,2023-03-24 18:03:31.198
