"id","languageId","type","token","precision","occurence","isOriginalQualification","qualificationId","createdAt","updatedAt"
ba8ebf6a-971d-4dd5-97fd-bea7d8a88717,"2d585863-97ad-4543-86cf-d83bcc67e635",appreciation,Solo,ver alternativas,2,true,"7337dd5d-20e3-4a3a-87cf-f5003ce51843",2023-03-24 18:03:29.619,2023-03-24 18:03:29.619
"8c7053d3-dc43-4aae-83cb-09e3d5f5f877","2d585863-97ad-4543-86cf-d83bcc67e635",action,venganza,los familiares que quedaron vivo tubieron que matar para recuperar lo perdido solo con eso,1,true,dadde0a6-15dd-4bcb-9809-1b6e2142e819,2023-03-24 18:03:29.619,2023-03-24 18:03:29.619
e3450f2b-da6d-4c30-82ab-c10886e3ee68,"2d585863-97ad-4543-86cf-d83bcc67e635",action,recuperar,volver a tener lo suyo,1,true,c9e28d03-59e4-4263-ab16-5cb9b4e084aa,2023-03-24 18:03:29.619,2023-03-24 18:03:29.619
a34a9d81-1d23-4a8b-adee-0f5de6668b56,"2d585863-97ad-4543-86cf-d83bcc67e635",appreciation,perdido,"8 a 10 años",1,true,"07dddc41-ce38-4b29-bfe8-ddeecad95bd5",2023-03-24 18:03:29.619,2023-03-24 18:03:29.619
"2f1519af-5633-4919-af3e-001cd60bd300","2d585863-97ad-4543-86cf-d83bcc67e635",appreciation,mujer,vivir con una pareja,1,true,"0cb55939-1e83-4a12-ae34-e22bad2acaad",2023-03-24 18:03:29.619,2023-03-24 18:03:29.619
"46c7dc03-26a7-4204-9e5f-d7545262820b","2d585863-97ad-4543-86cf-d83bcc67e635",noun,territorio,tierra donde viven,1,true,"5e219002-6253-4b6c-84bc-55dbeff64df9",2023-03-24 18:03:29.619,2023-03-24 18:03:29.619
fcb4c206-24e0-4fd8-851f-219b0ddb5589,"2d585863-97ad-4543-86cf-d83bcc67e635",action,tranquilidad,solo alejar un poco mas lejo o esperar que la persona mala se muera eso esperaban buscar la tranquilidad,1,true,e76c8363-29aa-40d6-a657-91dab4bfa65e,2023-03-24 18:03:29.619,2023-03-24 18:03:29.619
"3cbbe2c2-6fef-4c1d-8c70-9ce4f8122249","2d585863-97ad-4543-86cf-d83bcc67e635",noun,Guerra,antes no ubo paz  matanza con lanza a lanza por limite o enojo por muerte de un niño o pareja,1,true,cc463ade-b8ba-4726-b062-ef5d1d855d51,2023-03-24 18:03:29.619,2023-03-24 18:03:29.619
"7106800b-fbe6-4b15-9e16-6fea96486b3d","2d585863-97ad-4543-86cf-d83bcc67e635",action,vivir,vivir resistiendo de grande peleas a lanza   ser fuerte en todo no tener miedo a nada defender su limite como jaguar tigre,1,true,"299673ce-e4f0-4e45-af03-a5cda5ca2253",2023-03-24 18:03:29.619,2023-03-24 18:03:29.619
"026db464-e92a-438b-ba2b-f688b42c41b8","6f458c4d-df13-4235-b3c2-1d9fc9df7e34",appreciation,them,their friends' daughter or son,1,true,c4e4b70b-cdfd-421f-a9e5-b924d75bd90f,2023-03-24 18:03:29.795,2023-03-24 18:03:29.795
c323f3bc-9ea0-4528-b44a-7c9051b326c1,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34",action,love,when boys touched girls' hand or body with the purpose when they crushed on them,2,true,"25c58733-6115-4ede-af5d-7f80ea0c5289",2023-03-24 18:03:29.795,2023-03-24 18:03:29.795
dff71f99-7678-4531-95a2-09d541e49e13,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34",action,believing,"If a boy touched a girl and suddenly entered her room, it was a shame and it effected her dignity. That's why boy had to take responsibility and if he didn't take responsibility, she could request compensation from him",1,true,"2d851350-feff-45af-b26e-91d63e0e5064",2023-03-24 18:03:29.795,2023-03-24 18:03:29.795
bc47d35b-fc11-4c7c-89d4-1ed21273fb9d,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34",action,rejected, to protect their dignity from getting bad images around their environment and among their friends,1,true,"508d6ff6-efba-4028-893b-c758fd6dd01a",2023-03-24 18:03:29.795,2023-03-24 18:03:29.795
"3c46b59a-9da7-4299-a31f-dbd89d4cd7cf","6f458c4d-df13-4235-b3c2-1d9fc9df7e34",appreciation,son,who were suit with their children and  most parents liked such as educated people or the people who came from  powerful and wealthy family,1,true,"35f1d906-dbac-4da4-a4b8-5fa472f1c4db",2023-03-24 18:03:29.808,2023-03-24 18:03:29.808
b761ddce-0b69-4e2a-8b56-6c9d41bf7a53,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34",action,purpose,"if I touched her, she must marry me to protect her dignity",1,true,da2ae6c9-0212-4eeb-9802-cc9732de2701,2023-03-24 18:03:29.808,2023-03-24 18:03:29.808
"485fecac-e43a-426f-a711-904fe8801993","6f458c4d-df13-4235-b3c2-1d9fc9df7e34",action,girl,accidentally or with purpose,1,true,e5ffba35-5c4e-4f8c-86bf-68fd601a39a9,2023-03-24 18:03:29.808,2023-03-24 18:03:29.808
"438f6ac2-77c2-4d41-9294-dcd4f6764a20","6f458c4d-df13-4235-b3c2-1d9fc9df7e34",noun,religions,the people who are Buddhist or Christian or Hindu or Muslim or others,1,true,"42fccb53-216a-4be4-9fdb-e6f19902b878",2023-03-24 18:03:29.817,2023-03-24 18:03:29.817
"6e1cda75-6697-4d64-9709-f0e0872dc60a","6f458c4d-df13-4235-b3c2-1d9fc9df7e34",context,room,every boy must enter girl's room at night time before marriage and to be legal as husband and wife according to ancient tradition,1,true,e0858707-afe0-499d-8219-79631522427c,2023-03-24 18:03:29.817,2023-03-24 18:03:29.817
"4d4f30ac-9e53-46c4-b9f6-815574a9ec13","6f458c4d-df13-4235-b3c2-1d9fc9df7e34",context,village, the villages or cities or state that not Gone Thar Phaung Village,1,true,f425a22a-b7f4-460d-8043-a72c73e10973,2023-03-24 18:03:29.817,2023-03-24 18:03:29.817
"289add9e-3328-49f1-89ca-e578c71c8849","6f458c4d-df13-4235-b3c2-1d9fc9df7e34",action,want,"the clothes of other ethnicities, religions and foreign if they wanted and prefer",1,true,f3eaaae4-a08e-4b15-a5cb-cecfc60aba9d,2023-03-24 18:03:29.817,2023-03-24 18:03:29.817
f7bc466d-4d5c-4d85-b7e7-6d315ed0ead5,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34",noun,tradition,even they haven't celebrated the wedding yet,1,true,d142b81b-5fcd-49a8-9a5a-e1138da54229,2023-03-24 18:03:29.827,2023-03-24 18:03:29.827
"096e0a7c-b894-4c55-a999-51aa5b3b8e4f","6f458c4d-df13-4235-b3c2-1d9fc9df7e34",appreciation,couples ,"choosing those couples that must marry only once in their lives, they must never divorce with their partners and must not have bad images that betraying their partners",2,true,"345d5f59-608f-4ab5-b684-f3d96d0ba489",2023-03-24 18:03:29.834,2023-03-24 18:03:29.834
"6c9a7bc6-4e1c-475b-93bc-c09f45ad1d15","6f458c4d-df13-4235-b3c2-1d9fc9df7e34",action,wish,"to be royal couples, to face together and count on each other in every situation in the whole of their lives like them",1,true,"7074c0f1-a61b-43a1-87b6-1723b60da40b",2023-03-24 18:03:29.834,2023-03-24 18:03:29.834
caa861ad-d5b8-4231-afb2-b40253dd467a,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34",action,feasting,"rice, only vegetarian currys, vegetarian desserts",1,true,e0e40128-d2da-4904-8215-d5e1396d2d2e,2023-03-24 18:03:29.834,2023-03-24 18:03:29.834
cf68aa52-c85f-4591-b7d5-2483d09c03f6,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34",noun,booth,(built it with bamboos and leaves for the guests to eat and take a rest when a lot of people came in this wedding and there were not enough places to treat the guests in the house,1,true,"57a48e71-f07c-41e6-ab98-434499d55ab5",2023-03-24 18:03:29.834,2023-03-24 18:03:29.834
a28fa334-1f58-4a71-8604-52d6e177762c,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34",appreciation,currys,no eggs and meat,1,true,"544459e8-5436-4b89-a03c-f402ec7fa9f5",2023-03-24 18:03:29.844,2023-03-24 18:03:29.844
c8304ed4-1f14-402a-90f8-f28bfcf5b864,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34",noun,contract,"signing their name on the papers infront of the lawyer or the villages' leaders , their parents and their relatives",1,true,"20fda5e5-d30d-429e-9412-3760b1186cd0",2023-03-24 18:03:29.852,2023-03-24 18:03:29.852
"4885616c-fe3c-4bec-a32d-ed1e8d9a4477","6f458c4d-df13-4235-b3c2-1d9fc9df7e34",appreciation,people,"if they didn't agree and didn't like him , they could reject him and they could call him and his parents in the village leader's house with many authorized people to give compensation for he had done if he had touched her hands or body",1,true,b968f3a8-3a86-415f-a525-90ade1417398,2023-03-24 18:03:29.852,2023-03-24 18:03:29.852
"32b09258-2ab2-4f67-a064-19212572468a","6f458c4d-df13-4235-b3c2-1d9fc9df7e34",noun,cheroots,Burmese traditional cigar and used to use it to invite the guests befor we didn't have any invitation letter,1,true,"667e5d23-d970-43fb-a2cc-670560052c3b",2023-03-24 18:03:29.852,2023-03-24 18:03:29.852
"7ef9cccd-4998-4fcc-afcb-96a0727236d0","6f458c4d-df13-4235-b3c2-1d9fc9df7e34",action,reject,when he came and proposed her,1,true,eef6c18f-1192-4439-97ca-a44f0a95bcb3,2023-03-24 18:03:29.863,2023-03-24 18:03:29.863
"4d3dac31-332c-4b6d-b922-020e2bc30ea6","6f458c4d-df13-4235-b3c2-1d9fc9df7e34",noun,compensation,money,1,true,"5ff7d87c-07af-4c51-bf1d-e361adadba06",2023-03-24 18:03:29.863,2023-03-24 18:03:29.863
"2aac0c12-574e-4495-9514-a3b25794b1bf","6f458c4d-df13-4235-b3c2-1d9fc9df7e34",noun,cigar,"it is long 3 to 4 inches cylindrical shape , making from tobacco plant",1,true,d4f899ad-96b9-4bb4-833a-d01cc0aefcda,2023-03-24 18:03:29.863,2023-03-24 18:03:29.863
"8ee03d0f-181c-415a-86ec-774f89e733b0","6f458c4d-df13-4235-b3c2-1d9fc9df7e34",appreciation,husband,"according to our tradition, the time that after her parents and she accept his proposing and before they celebrate the wedding",1,true,db2343ea-0da7-415d-a4e4-4a1ff2e8182a,2023-03-24 18:03:29.873,2023-03-24 18:03:29.873
b03a65ad-3ae4-4f1c-9535-4ab094a6d712,"6f458c4d-df13-4235-b3c2-1d9fc9df7e34",appreciation,other,"the people who are foreigners and different ethnicities , different traditions and culture with us",1,true,"9efe3f38-bec0-480b-92f5-255b935b63fc",2023-03-24 18:03:29.873,2023-03-24 18:03:29.873
"1e7595ba-8aa1-47d8-9d2c-07a842ca796c","6f458c4d-df13-4235-b3c2-1d9fc9df7e34",noun,people,if they don't celebrate their wedding and stay in this village,2,true,d4a759a2-7702-4d36-9460-8c19a36208b1,2023-03-24 18:03:29.873,2023-03-24 18:03:29.873
"2d7c2da1-ba9e-47f7-96d0-f71befc1e6e6","6f458c4d-df13-4235-b3c2-1d9fc9df7e34",action,worship,the declinations of their glory wouldn't spread to them,2,true,b13772b3-f6b6-494b-bfa2-c2cbecc7a1e8,2023-03-24 18:03:29.873,2023-03-24 18:03:29.873
"7fe2b38b-b476-4b52-a6a6-e270df65dced","2d585863-97ad-4543-86cf-d83bcc67e635",noun,corea,komë,2,true,"60714175-19ce-497b-8dff-fef2e9a28dfb",2023-03-24 18:03:30.026,2023-03-24 18:03:30.026
"0c8b2d1a-e5d2-4725-b2a9-bbb6bac18456","6f458c4d-df13-4235-b3c2-1d9fc9df7e34",context,village,"the glorifications of they, their parents decline and if the people who are their siblings, grandparents, niece and nephew believe in Talah Kone religion stay with them in the same house, they also can't worship",1,true,ce806e40-f6f1-4b3a-b2c2-8dda1881d9fb,2023-03-24 18:03:29.882,2023-03-24 18:03:29.882
"4f9351ae-2829-4378-8a20-1e2f25d931bf",a016b260-36f6-4535-b20b-ea7af618ffc3,action,fabriqué ,"tout le monde pouvait extraire l'écorce, mais seul l'artisan du village maîtrisait le tissage et la couture",1,true,"2c9c9abe-f17b-4be1-be23-24c0de2df5e0",2023-03-24 18:03:29.936,2023-03-24 18:03:29.936
"03849ed0-be4e-4c7e-811a-6fa4e8c2c03d",a016b260-36f6-4535-b20b-ea7af618ffc3,noun,arbre,"quelques noms d'arbres :Andom, Aloa, Eloi",1,true,"8f7e1eb6-5aff-4a4a-bd3e-9a9245ca62bf",2023-03-24 18:03:29.936,2023-03-24 18:03:29.936
cb75e893-3128-4c87-aaa8-b043e67affea,a016b260-36f6-4535-b20b-ea7af618ffc3,context,rivière ,"à environ 1km du village, coule toujours cette rivière du nom d'Evoum",1,true,"61865745-9518-4890-b479-3b485f27446d",2023-03-24 18:03:29.936,2023-03-24 18:03:29.936
"9d5e5bb5-7544-4193-af5d-06230d5860e9",a016b260-36f6-4535-b20b-ea7af618ffc3,appreciation,faciles,l'effet de l'eau de rivière bien oxygénée permettait également d'élargir l'écorce et d'éviter les moisissures,1,true,ae2eee93-56ee-4860-987c-c554a3f1f9cf,2023-03-24 18:03:29.936,2023-03-24 18:03:29.936
e2e52a77-ced4-4e66-ac2e-a13ffb94b266,a016b260-36f6-4535-b20b-ea7af618ffc3,appreciation,dessus ,pour extraire les parties dures,1,true,e5d0576d-d70f-42c6-bb1c-884ea1accbf5,2023-03-24 18:03:29.936,2023-03-24 18:03:29.936
"2e26d121-cfef-462e-b51b-39440c1f4371",a016b260-36f6-4535-b20b-ea7af618ffc3,noun,écorce,"l'environnement influençant le type et la qualité des rayures de l'écorce, chaque tissu avait des motifs différents de l'autre",2,true,c41546e0-8648-40f0-8eef-a7304773a2f2,2023-03-24 18:03:29.936,2023-03-24 18:03:29.936
f6ab5212-11a8-4d13-8484-d84bebc140a9,a016b260-36f6-4535-b20b-ea7af618ffc3,action,entretenait ,"lavage, séchage, raccommodage",1,true,a3973e98-17f8-40ce-b680-4e921589c858,2023-03-24 18:03:29.936,2023-03-24 18:03:29.936
"14fc459f-2959-4887-833f-ae3942d183d6",a016b260-36f6-4535-b20b-ea7af618ffc3,action,culture,"choix de l'arbre, prélèvement de l'écorce",1,true,"1e9ba414-034c-467b-809b-64d84ad723e1",2023-03-24 18:03:29.954,2023-03-24 18:03:29.954
aafeece5-019b-4f82-9278-8a58171b9f07,a016b260-36f6-4535-b20b-ea7af618ffc3,appreciation,base,lorsqu'on désirait un costume spécial,1,true,e2cb331b-128b-4974-87bc-9dd13426cb82,2023-03-24 18:03:29.954,2023-03-24 18:03:29.954
d4c64136-06f2-487d-883b-edee21d87371,a016b260-36f6-4535-b20b-ea7af618ffc3,action,semait,beaucoup plus lorsque les arbres se raréfiaient,1,true,a2835891-9bde-4774-b59c-966eada28ddd,2023-03-24 18:03:29.954,2023-03-24 18:03:29.954
"7cce9c7f-01f8-482c-89c8-102fedf4ecaa",a016b260-36f6-4535-b20b-ea7af618ffc3,noun,écorces,pour des tenues de fête et danses rituelles,1,true,d7f203f5-b724-455b-bf77-fc6d8b1c9713,2023-03-24 18:03:29.954,2023-03-24 18:03:29.954
"00047ce3-8d4e-4e90-9b39-02ff22f64cae",a016b260-36f6-4535-b20b-ea7af618ffc3,action,prélevait,à l'aide de morceaux de bois bien taillés,1,true,"6a5ac81c-a447-4be3-84c5-fb690460ca61",2023-03-24 18:03:29.954,2023-03-24 18:03:29.954
"7fdc63b9-7f8b-4de2-989f-d94b0d8c004b",a016b260-36f6-4535-b20b-ea7af618ffc3,appreciation,supérieure,cette partie est bien mature et permettait d'obtenir des fibres très solide avec des motifs bien développé,1,true,a055376c-6281-4296-a406-295c4e0497b6,2023-03-24 18:03:29.954,2023-03-24 18:03:29.954
"07eace0a-d6c3-4f10-b58f-7ba98c7816d4",a016b260-36f6-4535-b20b-ea7af618ffc3,action,tissage,fait à la main,1,true,"4dfb020f-88de-4f5b-9cdc-b75c7f86819d",2023-03-24 18:03:29.954,2023-03-24 18:03:29.954
"058e6ad2-9e9a-4ce5-8297-2125ef29b46f",a016b260-36f6-4535-b20b-ea7af618ffc3,appreciation,rigides,se rapprochant du Jean,1,true,"809bbeaa-6c4f-4a50-bdb8-d3339debfc8e",2023-03-24 18:03:29.954,2023-03-24 18:03:29.954
df0589e9-9ece-4175-b3eb-40fd26cbf8b3,a016b260-36f6-4535-b20b-ea7af618ffc3,noun,maillage,également fait à la main car nos ancêtres n'avaient jamais pu maîtriser la technique de fabrication des machines à tisser,1,true,d1454b7f-1b18-417a-be66-5239bdfff21f,2023-03-24 18:03:29.954,2023-03-24 18:03:29.954
"8b1d5833-011a-4232-afb1-b5f39ac59471",a016b260-36f6-4535-b20b-ea7af618ffc3,appreciation,souple ,idéal pour la confection des hauts,1,true,"171baa77-9aa2-4bcb-9c0c-d6557248ee5b",2023-03-24 18:03:29.954,2023-03-24 18:03:29.954
"6c1eb7de-9f7b-477d-ad0c-87078593c90f",a016b260-36f6-4535-b20b-ea7af618ffc3,action,pouvait,lorsqu'on ne trouvait pas d'arbres avec la couleur ou les motifs désirés,1,true,"283aa9fb-0028-4288-add0-4020bdbe5c24",2023-03-24 18:03:29.982,2023-03-24 18:03:29.982
c27c3228-96f9-4184-aea3-6dfb09a33c2e,a016b260-36f6-4535-b20b-ea7af618ffc3,action,teindre,"avec de la sève d'arbres, ou des solutions obtenues en écrasant certaines feuilles d'arbres ",1,true,feafa330-8f02-4b27-8f68-6cda65b908af,2023-03-24 18:03:29.982,2023-03-24 18:03:29.982
a0325a41-8714-4bc0-a69a-c82adf688d94,a016b260-36f6-4535-b20b-ea7af618ffc3,noun,naturelles,"car les arbres de couleur, offraient naturellement certaines  teintures",1,true,"3ed0554f-bea9-4f81-94d9-945ca41c8800",2023-03-24 18:03:29.982,2023-03-24 18:03:29.982
"09fc7b98-c796-4e1f-8853-e1538b8c48ad",a016b260-36f6-4535-b20b-ea7af618ffc3,action,couture,"faite à la main, avec des cordes d'arbustes et des lianes",1,true,"6b305c5a-aef1-4bc9-a70f-3fbba68d3956",2023-03-24 18:03:29.992,2023-03-24 18:03:29.992
"2ce8c089-4ac9-4b18-97f6-2ec616ccc3e1",a016b260-36f6-4535-b20b-ea7af618ffc3,action,découpé ,à l'aide d'un couteau ou d'un coupe-coupe,1,true,f79b1542-e465-4a91-8cd5-6b6dac4c5180,2023-03-24 18:03:29.992,2023-03-24 18:03:29.992
c21d9090-7db0-4aaa-94fc-6547e3f50eb1,a016b260-36f6-4535-b20b-ea7af618ffc3,action,apportés,suivant la commande et donc l'utilisation du propriétaire,1,true,"297d73f5-9106-40b2-8a28-79e45134ad1c",2023-03-24 18:03:29.992,2023-03-24 18:03:29.992
"3b561e45-7032-4d0a-bac7-288656b98ffa",a016b260-36f6-4535-b20b-ea7af618ffc3,noun,illustrations,"ces motifs étaient différents selon qu'on était chef ou de la lignée, notable ou de la lignée, ou simple membre de la communauté",1,true,cc45479c-60e2-4da2-8244-0d775bc3f84e,2023-03-24 18:03:29.992,2023-03-24 18:03:29.992
"58f2c090-bed9-465e-8d8f-215b29d57edf",a016b260-36f6-4535-b20b-ea7af618ffc3,noun,usage,"fête, rite, ou habillement quotidien",1,true,"4556db31-c6f9-45e8-aae2-4df7848ec689",2023-03-24 18:03:29.992,2023-03-24 18:03:29.992
dd29ce2f-3514-4d96-9863-08e1b8b592f1,a016b260-36f6-4535-b20b-ea7af618ffc3,appreciation,Bulu,Clan de Bantous du Sud Cameroun et peuples de la forêt équatoriale,1,true,"9c7e733d-5385-4ec6-9c6e-1a079b186ea8",2023-03-24 18:03:30.004,2023-03-24 18:03:30.004
"88c951e1-e4a5-41ae-b147-c92a6d361ad2",a016b260-36f6-4535-b20b-ea7af618ffc3,action,réalisaient,dans l'enfance de nos parents il y a environ 60 ans,1,true,"8a0f9adb-957b-410a-915d-7a1c611f58f1",2023-03-24 18:03:30.004,2023-03-24 18:03:30.004
"6856e350-f812-44f6-b675-115b74e19695",a016b260-36f6-4535-b20b-ea7af618ffc3,noun,costumes,"culottes, chemisettes, jupes",1,true,"81345b84-a0d9-44c9-a179-e0dd0ed641b9",2023-03-24 18:03:30.004,2023-03-24 18:03:30.004
"34e27114-2ec8-423b-96cb-12333b6341e4",a016b260-36f6-4535-b20b-ea7af618ffc3,noun,tissu,fibres d'écorces d'arbres travaillées,1,true,a01f2d95-1b2c-40bd-877a-315a8b8fc79b,2023-03-24 18:03:30.004,2023-03-24 18:03:30.004
"9ab11d4f-8168-4f3a-a607-866159d63046",a016b260-36f6-4535-b20b-ea7af618ffc3,noun,arbres,choisis en fonction de la couleur et motifs souhaités,1,true,"332f0c8c-1a22-48bd-9fbd-e49f69ba0f88",2023-03-24 18:03:30.004,2023-03-24 18:03:30.004
"99e6e183-0d41-452e-a569-4c3a8982daf9",a016b260-36f6-4535-b20b-ea7af618ffc3,context,forêt,sur un territoire bien délimité afin d'éviter les conflits avec le voisinage,1,true,"52f164c4-feb3-4366-9452-90a6c6071011",2023-03-24 18:03:30.004,2023-03-24 18:03:30.004
"478c704c-fba9-42f8-ae6f-86e03af9dc7c",a016b260-36f6-4535-b20b-ea7af618ffc3,appreciation,dense ,"des milieux de vie vierges, avec une très grande diversité d'arbres",1,true,"2325eddb-241c-430b-8062-ed2a77b51fa7",2023-03-24 18:03:30.004,2023-03-24 18:03:30.004
a62f40f3-db54-4ae3-8fd1-ce0634ae5eeb,a016b260-36f6-4535-b20b-ea7af618ffc3,action,agrémenté ,pour enjoliver,1,true,"0b674f31-48f0-46fc-ba50-5e3c8ac6b37d",2023-03-24 18:03:30.004,2023-03-24 18:03:30.004
"949d70f7-3d30-4c48-96f9-c3d0a89442cb",a016b260-36f6-4535-b20b-ea7af618ffc3,noun,fibres,"des fleurs pour des événements ponctuels, puis lianes et feuilles d'arbres plus durables",1,true,"0923d05b-de2e-48bc-a3d7-f988fb725c98",2023-03-24 18:03:30.004,2023-03-24 18:03:30.004
fb03ba8b-919f-4bc4-96a8-846fc96b6e72,a016b260-36f6-4535-b20b-ea7af618ffc3,action,cache,aussi bien pour les hommes que pour les femmes,1,true,"88ba9822-9a03-49ed-b89a-999a17af356a",2023-03-24 18:03:30.004,2023-03-24 18:03:30.004
"71735490-8876-411a-9d2e-284b078c2e8b",a016b260-36f6-4535-b20b-ea7af618ffc3,noun,pygmées ,plus proches voisins des Bulu dans la forêt équatoriale et qui ont jusqu'à ce jour la pleine maîtrise des différentes techniques de fabrication,1,true,"8a0a756d-dc03-4478-82e0-5cda8c196c03",2023-03-24 18:03:30.004,2023-03-24 18:03:30.004
"38db9cca-b157-4aa0-87b6-09e694d3f9bb",a016b260-36f6-4535-b20b-ea7af618ffc3,context,étaient,bien avant l'arrivée des bulu,1,true,cbe5f2c6-36cf-41ae-87b6-8bc5490fd9f3,2023-03-24 18:03:30.004,2023-03-24 18:03:30.004
ee2f0fbe-48cb-4e05-aa2e-a6867845768e,a016b260-36f6-4535-b20b-ea7af618ffc3,appreciation,premiers,habitants originels des forêts,1,true,"7cd70ce9-c3e1-4a15-8e1e-7ec98df55aae",2023-03-24 18:03:30.004,2023-03-24 18:03:30.004
"0e3600b3-477e-4bd3-a227-4e577a78b4fe","2d585863-97ad-4543-86cf-d83bcc67e635",context,antes,hace mucho años y siglos que las abuelas y abuleos,1,true,b3fc7177-4b1c-4262-91d3-188a26fda380,2023-03-24 18:03:30.026,2023-03-24 18:03:30.026
"35b3adc0-4bb5-47f1-a55a-0994e7e6d577","2d585863-97ad-4543-86cf-d83bcc67e635",noun,tela,wegota,1,true,"84f945a8-2472-47dc-843b-b382a55b2367",2023-03-24 18:03:30.026,2023-03-24 18:03:30.026
b570bc06-ac62-428b-a954-a82ce1407a54,"2d585863-97ad-4543-86cf-d83bcc67e635",noun,falda,wego,1,true,"1a588091-d7cd-4da0-a8df-cb85a356b2da",2023-03-24 18:03:30.026,2023-03-24 18:03:30.026
"575b9b48-0bc5-4829-be6f-5e4daef19340","2d585863-97ad-4543-86cf-d83bcc67e635",noun,llamado,"ñashama , wego",1,true,"6338566e-a86d-44f0-9812-a3aa9f1a7ca8",2023-03-24 18:03:30.026,2023-03-24 18:03:30.026
a6361ff6-aa83-445b-a153-c3b2aad225e0,"2d585863-97ad-4543-86cf-d83bcc67e635",noun,shambira,one,1,true,e1ee49ea-caa9-44a5-a786-8e7549f7c27d,2023-03-24 18:03:30.026,2023-03-24 18:03:30.026
"519fc037-2f8f-4a5b-964f-4df9d0775ca4","2d585863-97ad-4543-86cf-d83bcc67e635",noun,fibra,one,1,true,fb457d42-430b-46a2-8517-a479fe3897cc,2023-03-24 18:03:30.026,2023-03-24 18:03:30.026
"10a890f2-3922-4572-8137-0dcc560cb2cb","2d585863-97ad-4543-86cf-d83bcc67e635",noun,algodon,kõõ,1,true,d88b0f7f-ba05-4c2a-a07b-57af5e477270,2023-03-24 18:03:30.026,2023-03-24 18:03:30.026
ea4cf993-eeba-4fe0-9f51-a14f9a1ce97c,"2d585863-97ad-4543-86cf-d83bcc67e635",noun,balsa,gamewe,1,true,"25973f3b-de5f-4831-84a1-291dfd36ba90",2023-03-24 18:03:30.026,2023-03-24 18:03:30.026
b92cff39-4e6d-47c5-8eea-fd0170ace614,"2d585863-97ad-4543-86cf-d83bcc67e635",noun,aretes,dikago,1,true,"50ff0ac4-711f-404c-b02f-1019ab6f4adb",2023-03-24 18:03:30.026,2023-03-24 18:03:30.026
fbeb8e73-1a52-4661-98bc-023fbb76f421,"2d585863-97ad-4543-86cf-d83bcc67e635",noun,befuco,"otome,orocame",1,true,"17560c0d-1773-421a-ad6e-ab0c49aa7435",2023-03-24 18:03:30.026,2023-03-24 18:03:30.026
"2ea2bce5-cb65-425a-8d7e-7dc4583906df","2d585863-97ad-4543-86cf-d83bcc67e635",noun,plumas,oõma,1,true,"039b63a5-dbf2-45cb-ab44-bf7b5345236b",2023-03-24 18:03:30.026,2023-03-24 18:03:30.026
"927e162d-c0f1-460a-85a1-33e756f4aeef","2d585863-97ad-4543-86cf-d83bcc67e635",noun,guacamayo,ewe,1,true,"0a9b94f0-9183-486c-84f4-93e3eef4b840",2023-03-24 18:03:30.026,2023-03-24 18:03:30.026
"7b998d2a-be71-41c8-b87f-680df0a2a6b0","2d585863-97ad-4543-86cf-d83bcc67e635",noun,lanzas,tapa,1,true,de3d7984-640c-4658-9f1c-e0fef9cd9d0a,2023-03-24 18:03:30.026,2023-03-24 18:03:30.026
"30774789-2532-4d76-8325-aa3b0a1f1d69","2d585863-97ad-4543-86cf-d83bcc67e635",noun,chontaduro,tewe,1,true,"6ddea5be-56f8-4106-b5b5-bb2f64048a0c",2023-03-24 18:03:30.026,2023-03-24 18:03:30.026
"0c9c0f02-c5bd-41c2-90fb-aca9681c702c","2d585863-97ad-4543-86cf-d83bcc67e635",noun,faldas,wego,1,true,"9455b602-2103-4a4a-b7dd-313285cef30f",2023-03-24 18:03:30.056,2023-03-24 18:03:30.056
"163d7c0f-eb55-4e6f-a403-c616fe7dd717","2d585863-97ad-4543-86cf-d83bcc67e635",noun,fibras,ongueme,1,true,e9a1cfc5-d389-4f24-b7e3-162891c519a3,2023-03-24 18:03:30.056,2023-03-24 18:03:30.056
a018b4f1-1989-470d-8c31-ea535ce15cc6,"2d585863-97ad-4543-86cf-d83bcc67e635",noun,shambira,one,1,true,"6920153d-22ec-4dce-9193-ad8a080f4314",2023-03-24 18:03:30.056,2023-03-24 18:03:30.056
"17f8ea73-0a30-4c7b-ba77-8ff0ffbcc787","2d585863-97ad-4543-86cf-d83bcc67e635",noun,algodon,kõõ,1,true,bbe54d3a-f17d-478b-ac1a-a229a3ce6e54,2023-03-24 18:03:30.056,2023-03-24 18:03:30.056
f5344e08-4ccc-444a-bfd0-826f7c177450,"2d585863-97ad-4543-86cf-d83bcc67e635",noun,corea,kome,1,true,"419633d7-2d8c-4b4b-b463-8e396fd477ad",2023-03-24 18:03:30.056,2023-03-24 18:03:30.056
